,asin,helpful,overall,reviewText,reviewTime,reviewerID,reviewerName,summary,unixReviewTime
1232,B0014YB7LM,"[11, 15]",5,"When deciding whether or not to give this novel a try, keep the old saying in mind: ""Never judge a book by its cover."" The dainty-looking lass gracing ""The May Carousel's"" cover is Kay McCann--a promising California artist and teacher whose personality and life are anything but picture-perfect. Brandishing only a blue streak, she rescues her seemingly soft-spoken English art model, Jason Allen, from a carjacking.  Jason, like Kay, is also not what he seems because once he accepts Kay's offer to mend his wounds, his secret plan for her is hatched.  And once Kay lets Jason through her apartment door, the plan is well on its way; and soon, so are they--from L.A. to London in a tantilizing search for the man who painted Kay's portrait, Peter Lawson: an internationally-renown ""artist"" thought to be dead...until now.""The May Carousel"" adds warmth, maturity, and a degree of realism to the spy genre. It's largely British in tone but more reminiscent of a John Buchan or Alfred Hitchcock romantic mystery than an Ian Fleming or John le Carre Cold War saga. Much like the artwork that populates the novel, author Leslie Wooddavis's characters are well-drawn. Some gravitate more toward the greater good that espionage purports to protect. But for the most part, their lives are more colorful than those living in  le Carre's gray surroundings; and their personalities, deeper than the martini-sipping swagger of the typical 007 stick figure.Kay McCann is a refreshingly humorous and self-reliant woman who is slowly drawn into suave art dealer Jason Allen's snare. But if you think Jason is the villain, again, ""Never judge a book..."" It's another high mark for Wooddavis's style: It's clever in how well it constructs its characters. Genuine love, trust, and friendship begin to sway Jason's thoughts. And Kay recovers the love, trust, and friendship that she thought was lost--felt only in fleeting flashbacks. It all makes for a potent story that builds to a truly stunning--though regrettably sensible--conclusion that will catch most readers by surprise.If the story itself is compelling, the pace lags in places--particularly in the middle. The beginning has a strong hook, with the introduction of Jake Thorton (Jason's smarmy American associate who is as adept at the art of deception as he is art dealing). Jason's wooing of Kay is a bit too involved at the start, but does the trick. But once the proceedings reach London, the novel spends too much time sorting through a love triangle. Though a few car chases and Kay's melees with would-be kidnappers help put things back in perspective, the excessive emphasis placed on romantic complexities almost undermines the greater idea: That art and romance are tactics in a bigger game being played.Still, Leslie Wooddavis triumphs in delivering a first-rate read--effective storytelling highlighted by a memorable cast of characters brought to life by a plot and dialog that  switch from sentimental to self-controlled on a dime. But best of all, ""The May Carousel"" is unique in its ability to add human warmth to the spy story scene--a genre that is typically a cold-blooded battle royal of barbs, bullets, and bombs.","12 15, 2011",AV64Y0L3C45UX,James Blakley,May adds warmth to typically cold-blooded spy genre,1323907200
1233,B0015SY0JI,"[2, 2]",3,"It's a quick read, but hardly a classic short story.  I got it for free.  I'd be ticked off if I'd have paid for it.","10 29, 2013",A15FJIW9680JF6,Daryl,So so,1383004800
1234,B0015SY0JI,"[0, 0]",2,I am a real fan of Sci-Fi and of Frank Herbert.  His book Dune is one of the great classics of Sci-Fi.  This story is not up to his standards.  Frankly it was like he was being paid to write a story of so many words for a magazine and he suddenly realized that he needed to finish so the story quickly and abruptly ends.The story starts off well like one of Andre Norton's space interplanetary exploration teams making first contact with a new race.  The man assigned the task of making first contact knows the new race cannot be trusted and he knows that they have captured a space ship.  Suddenly within a few questions he solves the puzzle of where the ship is and turns the tables on his captor.  The story ends so quickly it makes you wonder why you wasted your time reading it.  It is only about 30 minutes of reading time so if you have an interest in the book then go ahead and enjoy it.  I am just glad that I didn't pay for the book.,"06 17, 2014",A1X1CEGHTHMBL1,jjceo,A book that is not very good and not up to Frank Herbert's quality of storytelling!,1402963200
1235,B0015SY0JI,"[1, 1]",3,"I love Frank Herbert's books, so this was an interesting peek into the writer as an ""embryo."" This reads like classic pulp Sci-Fi, but you can see the writer-to-come in some of the passages. It's too short, it's the kind of stuff you read in ""Analog"", it needs more fleshing out, but the themes of later Herbert books are twinkling in the darkness. It was free, it was interesting. It wasn't great.","06 16, 2014",A1IU7S4HCK1XK0,Joanna Daneman,Embryonic Frank Herbert--worth reading for Herbert aficionados,1402876800
1236,B0015SY0JI,"[2, 2]",4,Herbert has a gift of setting scene and making people real nice story and a very quick read. had to find it.,"01 6, 2014",A2MGVY1K0G74L3,Pat canada,Great read of older type sci-fi,1388966400
1237,B0015SY0JI,"[1, 1]",4,This is a fun example of the timewhen writers were paid by the word and quantity was a living.,"11 21, 2013",AIQ2WU66RNWSB,"Quiet guy ""Quiet guy""",Great early space opera,1384992000
1238,B0015SY0JI,"[3, 3]",3,"Short read of under an hour. Not a story that keeps you up on the edge of your seat with excitement. Light on the classic controversial topics that have become synonymous with great science fiction. The main character's encounter with alien life is more Gilligan's Island than Isaac Asimov. Sufficient to fill an hour, if you have one to spare.Free Kindle edition seemed free of error and functioned without flawlessly.","02 6, 2014",A1K4N5RLQDWKFP,Timothy Marvin Coplin,Xenolinguistics....or lucky guess.,1391644800
1239,B0015SY0JI,"[3, 3]",5,The protagonist in this story is a very clever fellow indeed. Only Frank Herbert writes such cerebral short stories.I recommend this short story.,"07 23, 2012",A2LLZ0O6OWXYVL,"Victor Nettle ""Dr Vic""",Another great Frank Herbert short Sci-Fi story,1343001600
1240,B0015YEQ6O,"[1, 1]",5,Okay... at first I wasnt to sure how I would feel about the book given its stalkerish description. But I loved it. I found myself laughing a lot in the first couple of chapters while at the same time believing the chemistry. My only complaint is that it is rather short.,"02 1, 2011",A6Y23Y3I9OF7J,akornroach,LOVED IT,1296518400
1241,B0015YEQ6O,"[0, 0]",5,"Thi swas a great book.  Quick, hot, steamy.  The story flowed well.  I do wish there was another one.  but it was a great read.","11 20, 2012",A1C1GKIO9CUFJR,"Amber, picky book lover ""Picky Reader""",Great read,1353369600
1242,B0015YEQ6O,"[0, 0]",4,"The first of the Wicked Warrens was a blast!!Two people who have desired each other from afar for months are finally given an opportunity to meet face to face under the most outrageous of circumstances!!Just when you think a little voyeurism can&#8217;t hurt anybody, you get caught ogling your friend&#8217;s HOT, naked neighbour, by none other than said HOT guy!!!Things get hot and heavy from there and our couple are forced to question whether their physical chemistry is all they have going for them.Cute one-liners, loads of passion and angst, keep this story going till the end, so I'm looking forward to book two!","04 2, 2014",A6DVXEIBU72PJ,"arch_angel ""Karen""","HOT, funny and a quick read too!",1396396800
1243,B0015YEQ6O,"[1, 2]",5,"Oh hello, hello.....hello!Ok, here is what I recommend......pour yourself a glass of wine (or something a little ""stiffer"" if you like lol), get all nice and comfy on your couch and stare at the cover for a few minutes......yes.....aha.......just let your eyes roll of those features. You will be drooling over those features for the rest of your day!Enjoying The Show.....what more can i say.....where can i find a man like Mr Tool. Yes, you read that correctly. Mr Tool is the name the ladies of Abberwick Apartments have named there fantasy man and next door neighbor.Even though this book is only a short novel, it is soooooo worth reading. The story is entertaining, the characters are adorable, the humor is really funny and well you just need to buy it to see why it is sooooooo hot ummm.....good!","06 16, 2011",A24N3NOTMNF4AZ,Aussie Jules,Super wow,1308182400
1244,B0015YEQ6O,"[0, 0]",4,"I thought the story line was entertaining, and funny in parts. I just seriously wish both characters weren't portrayed as runway models, but in real life they're humble and normal. These little cliches just get a bit old after a while, and I just wish they seemed more... normal.","07 9, 2012",A1BSKHVCABJFXN,babychild2,"loved reading it, but wished the characters werent so cliche",1341792000
1245,B0015YEQ6O,"[0, 0]",5,"ENJOYABLE READING THAT GRABS YOUR ATTENTION WITH HER BACKGROUND OF HER CHARACTERS ENTWINED WITH HEARTWARMING,CAPTIVATING,SENSITIVE AND SEXY WRITING WITH HER ENDING MAKES FOR A WONDERFUL ADDITION TO MY FAVORITES AND WILL BE LOOKING FORWARD TO SEEING MORE FROM THIS AUTHOR.","08 31, 2013",AAXG649HM1S5Q,B. A. M.,ENJOYING THE SHOW BY MARIE HARTE,1377907200
1246,B0015YEQ6O,"[0, 0]",5,"This book had me hooked from the beginning! The characters were great, the sex was hot and I can't wait to read more from thus author!","09 23, 2013",AH8X7252426QM,Barcaris,Wow!,1379894400
1247,B0015YEQ6O,"[3, 4]",4,"Girls this book is hot and sexy. After reading and laughing at some of the reviews, I really am stumped for what more to say about this book. Chick-lit this book is not, but from a chick-porn perspective it is pretty good! This book is short but that is a good thing. I don't need drama with my chick-porn. Marie Harte gives you just enough to be vested in the characters of this book without dragging out the story and a fine job of it! Check out Derricks story by this author, it is good too.","04 11, 2012",A34H5PHKJQ77FG,"Brandie Spencer ""Lotus Flower Muse""",Enjoyed the Show!,1334102400
